subscription_id,account_id,plan_id,start_date,end_date,status,mrr,is_expansion,cancellation_reason,created_at
1027,25,1,2025-07-14,,active,0,False,,2025-11-03 13:00:05.576764
1028,66,3,2024-12-03,,active,299,True,,2025-11-03 13:00:05.576764
1029,34,2,2025-01-09,,active,99,True,,2025-11-03 13:00:05.576764
1030,68,4,2025-01-19,,active,999,False,,2025-11-03 13:00:05.576764
1031,86,4,2025-02-05,,active,999,False,,2025-11-03 13:00:05.576764
1032,83,2,2025-01-26,,active,99,False,,2025-11-03 13:00:05.576764
1033,100,2,2025-09-12,,active,99,False,,2025-11-03 13:00:05.576764
1034,13,3,2025-08-14,,active,299,True,,2025-11-03 13:00:05.576764
1035,68,3,2025-09-16,2026-06-06,cancelled,299,False,Seat enter would training allow almost.,2025-11-03 13:00:05.576764
1036,59,4,2025-08-01,,trial,999,True,,2025-11-03 13:00:05.576764
1037,71,3,2025-06-20,,active,299,False,,2025-11-03 13:00:05.576764
1038,51,3,2025-08-28,,active,299,True,,2025-11-03 13:00:05.576764
1039,69,1,2025-07-06,2025-10-17,churned,0,False,Such once whether movement speech Democrat boy.,2025-11-03 13:00:05.576764
1040,39,1,2025-09-25,,active,0,False,,2025-11-03 13:00:05.576764
1041,37,2,2025-09-12,,active,99,True,,2025-11-03 13:00:05.576764
1042,77,4,2025-01-17,,active,999,False,,2025-11-03 13:00:05.576764
1043,98,1,2025-09-03,,active,0,False,,2025-11-03 13:00:05.576764
1044,32,1,2025-03-02,,active,0,False,,2025-11-03 13:00:05.576764
1045,74,2,2025-06-06,,active,99,False,,2025-11-03 13:00:05.576764
1046,43,3,2024-11-23,,active,299,False,,2025-11-03 13:00:05.576764
1047,18,3,2025-04-10,2025-08-05,churned,299,False,Available ahead a give film.,2025-11-03 13:00:05.576764
1048,83,1,2025-07-15,2026-06-19,cancelled,0,False,Community card edge lot.,2025-11-03 13:00:05.576764
1049,83,4,2025-07-19,2026-04-17,churned,999,False,Measure then same environment not.,2025-11-03 13:00:05.576764
1050,68,3,2025-01-17,,active,299,True,,2025-11-03 13:00:05.576764
1051,94,1,2024-12-22,,active,0,True,,2025-11-03 13:00:05.576764
1052,3,3,2025-08-02,,active,299,False,,2025-11-03 13:00:05.576764
1053,2,1,2025-04-03,,active,0,True,,2025-11-03 13:00:05.576764
1054,13,3,2025-03-21,,trial,299,False,,2025-11-03 13:00:05.576764
1055,19,1,2025-01-21,,active,0,True,,2025-11-03 13:00:05.576764
1056,67,1,2025-01-22,,active,0,False,,2025-11-03 13:00:05.576764
1057,51,2,2025-04-09,,active,99,True,,2025-11-03 13:00:05.576764
1058,56,1,2025-07-26,,active,0,False,,2025-11-03 13:00:05.576764
1059,69,4,2025-04-16,,active,999,False,,2025-11-03 13:00:05.576764
1060,61,4,2024-11-24,,active,999,False,,2025-11-03 13:00:05.576764
1061,92,3,2025-08-04,,active,299,True,,2025-11-03 13:00:05.576764
1062,91,3,2025-01-04,,active,299,True,,2025-11-03 13:00:05.576764
1063,7,1,2025-03-20,,active,0,True,,2025-11-03 13:00:05.576764
1064,5,3,2025-05-28,2026-02-25,cancelled,299,True,Science above white nothing management.,2025-11-03 13:00:05.577873
1065,31,2,2025-07-06,2026-03-04,churned,99,True,Himself song seat too.,2025-11-03 13:00:05.577873
1066,15,2,2024-12-20,,active,99,False,,2025-11-03 13:00:05.577873
1067,33,1,2025-02-21,,active,0,True,,2025-11-03 13:00:05.577873
1068,2,3,2025-02-15,,trial,299,False,,2025-11-03 13:00:05.577873
1069,9,2,2025-06-16,,active,99,True,,2025-11-03 13:00:05.577873
1070,35,4,2025-04-29,,active,999,False,,2025-11-03 13:00:05.577873
1071,94,1,2024-12-22,,active,0,False,,2025-11-03 13:00:05.577873
1072,10,4,2025-09-25,,active,999,True,,2025-11-03 13:00:05.577873
1073,6,2,2025-06-20,2026-01-06,cancelled,99,False,Chance race take laugh moment.,2025-11-03 13:00:05.577873
1074,29,1,2025-01-27,,active,0,False,,2025-11-03 13:00:05.577873
1075,50,3,2024-12-23,,active,299,True,,2025-11-03 13:00:05.577873
1076,65,2,2025-09-04,2026-02-27,cancelled,99,True,Manager country data sound.,2025-11-03 13:00:05.577873
1077,49,4,2025-04-18,2025-09-12,churned,999,False,Become tell body his exist health of make.,2025-11-03 13:00:05.577873
1078,2,1,2025-07-31,2025-12-01,churned,0,True,Head clear remain specific goal.,2025-11-03 13:00:05.577873
1079,27,4,2025-07-18,2025-09-17,cancelled,999,False,Central week require beautiful dog arrive team.,2025-11-03 13:00:05.577873
1080,86,4,2025-06-26,2025-11-22,churned,999,True,Office air customer note ok forward finally.,2025-11-03 13:00:05.577873
1081,17,4,2025-01-06,,active,999,True,,2025-11-03 13:00:05.579042
1082,53,3,2024-12-19,,active,299,True,,2025-11-03 13:00:05.579042
1083,48,1,2025-08-10,,active,0,False,,2025-11-03 13:00:05.579042
1084,34,3,2025-10-03,,active,299,True,,2025-11-03 13:00:05.579042
1085,56,4,2025-03-09,,active,999,False,,2025-11-03 13:00:05.579042
1086,81,3,2025-01-21,,active,299,False,,2025-11-03 13:00:05.579042
1087,11,2,2024-11-06,2025-07-10,cancelled,99,False,Must country artist vote eye authority according.,2025-11-03 13:00:05.579042
1088,75,1,2025-03-27,,active,0,True,,2025-11-03 13:00:05.579042
1089,40,4,2024-11-21,,trial,999,False,,2025-11-03 13:00:05.579042
1090,57,1,2024-11-03,,active,0,False,,2025-11-03 13:00:05.579042
1091,5,4,2025-03-06,,active,999,True,,2025-11-03 13:00:05.579042
1092,18,4,2025-09-08,,active,999,False,,2025-11-03 13:00:05.579042
1093,30,4,2025-08-20,,active,999,True,,2025-11-03 13:00:05.579042
1094,91,2,2025-05-10,2025-12-07,churned,99,False,Cold yes high.,2025-11-03 13:00:05.579042
1095,15,4,2025-01-12,,active,999,False,,2025-11-03 13:00:05.579042
1096,19,3,2025-02-17,,active,299,True,,2025-11-03 13:00:05.579042
1097,79,3,2025-07-04,2025-08-21,churned,299,True,Down air that firm front candidate.,2025-11-03 13:00:05.579042
1098,41,2,2025-07-16,,active,99,False,,2025-11-03 13:00:05.579042
1099,90,2,2025-07-03,2026-01-22,cancelled,99,True,They work hundred church quality which protect.,2025-11-03 13:00:05.579042
1100,11,1,2024-11-29,,active,0,True,,2025-11-03 13:00:05.579042
1101,24,2,2025-02-19,,trial,99,False,,2025-11-03 13:00:05.579042
1102,78,4,2025-01-12,,active,999,True,,2025-11-03 13:00:05.579042
1103,10,3,2024-12-08,,active,299,False,,2025-11-03 13:00:05.579042
1104,61,3,2025-08-09,,active,299,False,,2025-11-03 13:00:05.579042
1105,26,2,2025-08-11,,active,99,False,,2025-11-03 13:00:05.579042
1106,26,2,2025-01-29,,active,99,False,,2025-11-03 13:00:05.579042
1107,45,1,2025-03-31,,active,0,False,,2025-11-03 13:00:05.579042
1108,46,2,2025-07-29,,active,99,False,,2025-11-03 13:00:05.579042
1109,81,3,2025-09-02,,active,299,True,,2025-11-03 13:00:05.579042
1110,84,4,2025-06-09,2025-11-04,churned,999,False,Enough since rise if sister.,2025-11-03 13:00:05.579042
1111,4,4,2025-08-05,,active,999,False,,2025-11-03 13:00:05.579042
1112,71,2,2025-07-25,,trial,99,False,,2025-11-03 13:00:05.579042
1113,58,4,2025-08-05,,trial,999,True,,2025-11-03 13:00:05.579042
1114,57,2,2025-03-30,,active,99,True,,2025-11-03 13:00:05.579042
1115,49,1,2025-06-16,,active,0,False,,2025-11-03 13:00:05.579042
1116,82,1,2025-02-24,,active,0,True,,2025-11-03 13:00:05.579042
1117,27,2,2025-03-24,,active,99,False,,2025-11-03 13:00:05.579042
1118,74,3,2024-11-26,,active,299,True,,2025-11-03 13:00:05.579042
1119,54,2,2025-05-19,,trial,99,True,,2025-11-03 13:00:05.579042
1120,58,1,2025-08-25,,active,0,True,,2025-11-03 13:00:05.579042
1121,59,2,2025-06-25,,active,99,False,,2025-11-03 13:00:05.579042
1122,11,3,2025-09-28,,active,299,True,,2025-11-03 13:00:05.579042
1123,92,2,2025-08-17,,active,99,False,,2025-11-03 13:00:05.579042
1124,76,3,2025-03-31,2026-01-01,cancelled,299,False,Consumer level peace southern central when laugh.,2025-11-03 13:00:05.579042
1125,50,2,2025-06-13,,active,99,False,,2025-11-03 13:00:05.579042
1126,25,1,2024-12-09,2025-09-16,cancelled,0,False,Forward build worry be something.,2025-11-03 13:00:05.579042
1127,50,1,2025-03-27,,active,0,True,,2025-11-03 13:00:05.579042
1128,30,3,2025-09-23,,active,299,False,,2025-11-03 13:00:05.579042
1129,85,1,2025-09-29,,active,0,True,,2025-11-03 13:00:05.579042
1130,51,3,2024-12-17,,active,299,False,,2025-11-03 13:00:05.579042
1131,33,4,2025-08-20,,active,999,False,,2025-11-03 13:00:05.579042
1132,87,3,2025-06-15,2026-04-20,churned,299,True,What create group.,2025-11-03 13:00:05.579042
1133,56,2,2024-11-13,2025-10-01,churned,99,True,Ever truth ground.,2025-11-03 13:00:05.579042
1134,21,1,2024-11-04,,active,0,False,,2025-11-03 13:00:05.579042
1135,91,1,2025-05-28,,active,0,False,,2025-11-03 13:00:05.579042
1136,88,3,2025-07-27,,active,299,True,,2025-11-03 13:00:05.579042
1137,34,4,2025-09-03,2026-09-02,cancelled,999,True,Adult heavy born partner particularly.,2025-11-03 13:00:05.579042
1138,72,2,2024-11-23,2025-02-04,cancelled,99,True,Per they machine.,2025-11-03 13:00:05.579042
1139,21,4,2025-03-18,2025-10-13,churned,999,True,End reveal middle lawyer reach protect.,2025-11-03 13:00:05.579042
1140,49,1,2024-12-05,,trial,0,False,,2025-11-03 13:00:05.579042
1141,52,2,2025-09-26,,trial,99,False,,2025-11-03 13:00:05.579042
1142,25,1,2025-05-08,2025-12-20,churned,0,False,Skin world more although.,2025-11-03 13:00:05.579042
1143,55,4,2025-08-09,,active,999,False,,2025-11-03 13:00:05.579042
1144,27,3,2025-07-07,,active,299,False,,2025-11-03 13:00:05.579042
1145,54,4,2025-06-17,,active,999,True,,2025-11-03 13:00:05.579042
1146,15,4,2024-11-27,,active,999,False,,2025-11-03 13:00:05.579042
1147,15,3,2025-05-21,,active,299,False,,2025-11-03 13:00:05.579042
1148,53,3,2025-03-27,,active,299,False,,2025-11-03 13:00:05.579042
1149,72,4,2025-04-02,,active,999,True,,2025-11-03 13:00:05.579042
1150,99,4,2024-12-30,,active,999,False,,2025-11-03 13:00:05.579042
1151,92,2,2025-07-27,2026-05-10,cancelled,99,False,Thus country ready run party.,2025-11-03 13:00:05.579042
1152,61,3,2025-05-20,,active,299,False,,2025-11-03 13:00:05.579042
1153,50,4,2025-08-04,,active,999,False,,2025-11-03 13:00:05.579042
1154,78,1,2025-09-16,,active,0,True,,2025-11-03 13:00:05.579042
1155,55,3,2025-08-01,2026-03-23,churned,299,True,Man have scene month.,2025-11-03 13:00:05.579042
1156,95,4,2025-03-29,,active,999,False,,2025-11-03 13:00:05.579042
1157,98,4,2025-05-02,,active,999,False,,2025-11-03 13:00:05.579042
1158,92,2,2025-03-15,2025-04-27,churned,99,False,Close language civil like.,2025-11-03 13:00:05.579042
1159,28,4,2025-03-31,,active,999,False,,2025-11-03 13:00:05.579042
1160,5,3,2025-08-29,,active,299,False,,2025-11-03 13:00:05.579042
1161,79,1,2025-05-11,2025-10-29,cancelled,0,True,Court often marriage involve develop eye year suffer.,2025-11-03 13:00:05.579042
1162,11,3,2025-08-30,,trial,299,True,,2025-11-03 13:00:05.579042
1163,85,4,2025-07-13,,active,999,False,,2025-11-03 13:00:05.579042
1164,93,2,2025-03-21,2025-12-17,cancelled,99,False,East statement ok continue.,2025-11-03 13:00:05.579042
1165,23,2,2025-02-01,,active,99,False,,2025-11-03 13:00:05.579042
1166,20,1,2025-02-05,,active,0,True,,2025-11-03 13:00:05.579042
1167,99,4,2025-08-10,,trial,999,False,,2025-11-03 13:00:05.579042
1168,6,3,2025-05-26,,active,299,True,,2025-11-03 13:00:05.581114
1169,27,1,2025-01-28,,active,0,False,,2025-11-03 13:00:05.581114
1170,83,1,2025-03-27,,active,0,True,,2025-11-03 13:00:05.581114
1171,28,1,2024-12-14,,active,0,False,,2025-11-03 13:00:05.581114
1172,52,4,2025-07-13,,active,999,True,,2025-11-03 13:00:05.581114
1173,32,4,2024-12-17,,active,999,True,,2025-11-03 13:00:05.581114
1174,39,2,2025-07-22,,trial,99,True,,2025-11-03 13:00:05.581114
1175,15,2,2025-04-11,,active,99,True,,2025-11-03 13:00:05.581114
1176,18,1,2024-12-02,,active,0,False,,2025-11-03 13:00:05.581114
1177,43,4,2025-06-28,2026-04-19,cancelled,999,True,News trip rest certainly PM act section.,2025-11-03 13:00:05.581114
1178,15,1,2024-11-12,2025-02-27,churned,0,False,Thank recognize across newspaper newspaper finally fish.,2025-11-03 13:00:05.581114
1179,32,4,2025-02-27,,active,999,True,,2025-11-03 13:00:05.581114
1180,55,2,2024-11-16,,active,99,True,,2025-11-03 13:00:05.581114
1181,82,1,2025-01-08,,active,0,False,,2025-11-03 13:00:05.581114
1182,38,3,2025-02-15,,active,299,False,,2025-11-03 13:00:05.581114
1183,73,4,2025-05-10,,active,999,True,,2025-11-03 13:00:05.581114
1184,63,4,2025-01-02,,active,999,False,,2025-11-03 13:00:05.581114
1185,34,3,2025-09-14,2026-04-21,cancelled,299,True,They across grow success car.,2025-11-03 13:00:05.581114
1186,57,3,2025-05-16,2025-11-12,cancelled,299,False,Million share team beat member record.,2025-11-03 13:00:05.581114
1187,32,2,2025-05-26,,active,99,False,,2025-11-03 13:00:05.581114
1188,13,4,2025-03-13,,trial,999,False,,2025-11-03 13:00:05.581114
1189,77,2,2025-02-03,,trial,99,False,,2025-11-03 13:00:05.581114
1190,59,2,2025-05-16,,active,99,False,,2025-11-03 13:00:05.581114
1191,55,4,2025-04-29,,active,999,True,,2025-11-03 13:00:05.581114
1192,11,1,2025-04-22,,active,0,False,,2025-11-03 13:00:05.581114
1193,94,4,2025-07-07,,active,999,False,,2025-11-03 13:00:05.581114
1194,37,1,2025-09-03,,active,0,False,,2025-11-03 13:00:05.581114
1195,45,4,2025-06-10,2025-10-09,cancelled,999,False,Appear traditional child model enjoy go part.,2025-11-03 13:00:05.581114
1196,33,1,2025-08-20,,active,0,True,,2025-11-03 13:00:05.581114
1197,2,1,2024-12-21,2025-02-15,cancelled,0,False,Top one listen.,2025-11-03 13:00:05.581114
1198,72,1,2024-11-30,,active,0,True,,2025-11-03 13:00:05.581114
1199,4,1,2025-09-06,,trial,0,True,,2025-11-03 13:00:05.581114
1200,23,4,2024-12-20,,active,999,False,,2025-11-03 13:00:05.581114
1201,12,4,2025-05-15,,active,999,True,,2025-11-03 13:00:05.581114
1202,49,4,2025-03-29,,active,999,False,,2025-11-03 13:00:05.581114
1203,85,1,2025-02-15,2025-05-13,churned,0,False,Training budget provide exactly task.,2025-11-03 13:00:05.581114
1204,23,2,2025-09-23,2026-03-13,cancelled,99,False,Economic Democrat of rich where.,2025-11-03 13:00:05.581114
1205,12,4,2025-03-31,,active,999,True,,2025-11-03 13:00:05.581114
1206,92,4,2025-03-19,,active,999,False,,2025-11-03 13:00:05.581114
1207,8,1,2025-07-06,,trial,0,False,,2025-11-03 13:00:05.581114
1208,37,2,2025-07-30,,active,99,True,,2025-11-03 13:00:05.581114
1209,72,1,2025-01-23,,active,0,False,,2025-11-03 13:00:05.581114
1210,65,1,2024-12-17,,active,0,True,,2025-11-03 13:00:05.581114
1211,94,2,2025-05-15,,active,99,False,,2025-11-03 13:00:05.581114
1212,21,3,2025-01-14,2025-07-06,cancelled,299,True,Pass including garden simply.,2025-11-03 13:00:05.581114
1213,53,1,2025-05-17,,active,0,False,,2025-11-03 13:00:05.581114
1214,55,4,2025-04-21,,active,999,True,,2025-11-03 13:00:05.581114
1215,42,2,2024-11-20,,active,99,True,,2025-11-03 13:00:05.581114
1216,75,3,2024-11-21,,active,299,True,,2025-11-03 13:00:05.581114
1217,52,3,2025-01-30,2025-09-02,cancelled,299,True,Question continue forward floor.,2025-11-03 13:00:05.581114
1218,90,1,2025-05-28,,active,0,True,,2025-11-03 13:00:05.581114
1219,61,1,2025-03-15,,active,0,False,,2025-11-03 13:00:05.581114
1220,69,3,2025-03-30,,trial,299,False,,2025-11-03 13:00:05.581114
1221,91,1,2025-06-02,,active,0,False,,2025-11-03 13:00:05.581114
1222,69,3,2025-02-04,,active,299,False,,2025-11-03 13:00:05.581114
1223,69,3,2025-09-09,,active,299,False,,2025-11-03 13:00:05.581114
1224,10,3,2025-07-18,,active,299,False,,2025-11-03 13:00:05.581114
1225,83,2,2025-02-04,,active,99,True,,2025-11-03 13:00:05.581114
1226,55,3,2025-08-21,,active,299,False,,2025-11-03 13:00:05.581114
1227,85,1,2025-08-20,2026-06-25,churned,0,False,Eye hold interest including force.,2025-11-03 13:00:05.581114
1228,92,3,2025-08-11,,active,299,False,,2025-11-03 13:00:05.581114
1229,66,2,2025-05-04,,active,99,False,,2025-11-03 13:00:05.581114
1230,93,2,2025-01-11,,active,99,False,,2025-11-03 13:00:05.581114
1231,10,3,2025-01-22,,active,299,False,,2025-11-03 13:00:05.581114
1232,27,3,2025-06-16,,active,299,False,,2025-11-03 13:00:05.581114
1233,13,3,2025-08-01,,active,299,True,,2025-11-03 13:00:05.581114
1234,24,1,2024-12-22,,active,0,False,,2025-11-03 13:00:05.581114
1235,72,2,2025-07-12,,active,99,False,,2025-11-03 13:00:05.581114
1236,35,3,2025-04-03,,active,299,False,,2025-11-03 13:00:05.581114
1237,52,3,2025-07-31,,active,299,True,,2025-11-03 13:00:05.581114
1238,64,3,2025-04-09,,trial,299,True,,2025-11-03 13:00:05.581114
1239,20,4,2025-06-14,2025-11-25,churned,999,True,Decade crime available popular game.,2025-11-03 13:00:05.581114
1240,24,1,2025-05-15,2025-08-16,cancelled,0,True,Require claim under must full first few.,2025-11-03 13:00:05.581114
1241,29,1,2025-06-20,,active,0,True,,2025-11-03 13:00:05.581114
1242,65,3,2025-08-10,2026-01-27,cancelled,299,True,Officer significant door clear.,2025-11-03 13:00:05.581114
1243,77,3,2025-02-14,,trial,299,False,,2025-11-03 13:00:05.581114
1244,36,3,2025-01-19,2025-08-19,churned,299,True,Create same learn sign provide read speak past.,2025-11-03 13:00:05.581114
1245,2,3,2025-06-29,,active,299,False,,2025-11-03 13:00:05.581114
1246,66,2,2025-08-29,,active,99,True,,2025-11-03 13:00:05.581114
1247,15,3,2025-08-28,,active,299,True,,2025-11-03 13:00:05.581114
1248,69,2,2025-08-30,2026-05-26,cancelled,99,False,Manager popular image situation.,2025-11-03 13:00:05.581114
1249,95,1,2025-05-28,,active,0,True,,2025-11-03 13:00:05.581114
1250,64,3,2024-11-14,,active,299,False,,2025-11-03 13:00:05.581114
1251,60,4,2025-02-14,2025-11-24,cancelled,999,False,Size individual hospital room.,2025-11-03 13:00:05.581114
1252,95,2,2025-09-07,,active,99,False,,2025-11-03 13:00:05.581114
1253,30,2,2025-03-07,,active,99,True,,2025-11-03 13:00:05.581114
1254,12,1,2025-07-15,,active,0,True,,2025-11-03 13:00:05.581114
1255,54,3,2025-05-16,,active,299,False,,2025-11-03 13:00:05.581114
1256,77,2,2025-08-11,,active,99,False,,2025-11-03 13:00:05.581114
1257,31,4,2025-04-04,2025-11-13,cancelled,999,False,Author government step seat tend.,2025-11-03 13:00:05.581114
1258,4,3,2025-03-23,,active,299,True,,2025-11-03 13:00:05.581114
1259,28,3,2025-09-14,,trial,299,False,,2025-11-03 13:00:05.581114
1260,36,2,2025-05-14,2025-11-06,churned,99,True,Executive appear control.,2025-11-03 13:00:05.581114
1261,25,1,2024-11-11,,active,0,True,,2025-11-03 13:00:05.581114
1262,73,1,2025-03-09,2025-09-26,cancelled,0,True,Base chance live eat throughout director everyone whether.,2025-11-03 13:00:05.581114
1263,12,2,2024-12-10,,active,99,False,,2025-11-03 13:00:05.581114
1264,26,2,2025-05-07,,active,99,True,,2025-11-03 13:00:05.581114
1265,84,2,2025-05-10,,trial,99,False,,2025-11-03 13:00:05.581114
1266,91,3,2025-03-29,,active,299,False,,2025-11-03 13:00:05.581114
1267,79,4,2025-08-20,,active,999,True,,2025-11-03 13:00:05.581114
1268,100,3,2025-02-16,2025-05-24,cancelled,299,True,Not former before of individual speak father.,2025-11-03 13:00:05.581114
1269,59,2,2024-11-08,,active,99,False,,2025-11-03 13:00:05.581114
1270,72,2,2025-01-25,,trial,99,False,,2025-11-03 13:00:05.581114
1271,68,2,2025-08-17,,active,99,True,,2025-11-03 13:00:05.581114
1272,96,2,2025-04-19,,active,99,False,,2025-11-03 13:00:05.581114
1273,66,3,2025-01-18,,active,299,True,,2025-11-03 13:00:05.581114
1274,34,3,2025-06-03,,trial,299,True,,2025-11-03 13:00:05.581114
1275,14,1,2025-05-21,,active,0,True,,2025-11-03 13:00:05.581114
1276,32,2,2025-04-05,,active,99,True,,2025-11-03 13:00:05.583118
1277,37,4,2025-08-06,,active,999,False,,2025-11-03 13:00:05.583118
1278,19,4,2025-08-31,,active,999,False,,2025-11-03 13:00:05.583118
1279,23,2,2025-07-03,,trial,99,True,,2025-11-03 13:00:05.583118
1280,63,4,2025-06-01,,active,999,False,,2025-11-03 13:00:05.583118
1281,15,4,2025-06-16,2026-01-21,cancelled,999,False,Understand half air only.,2025-11-03 13:00:05.583118
1282,71,1,2025-06-26,,active,0,False,,2025-11-03 13:00:05.583118
1283,33,4,2025-06-29,,active,999,False,,2025-11-03 13:00:05.583118
1284,66,1,2025-07-14,,active,0,True,,2025-11-03 13:00:05.583118
1285,94,2,2024-11-04,,active,99,True,,2025-11-03 13:00:05.583118
1286,17,2,2025-04-27,,active,99,False,,2025-11-03 13:00:05.583118
1287,82,3,2025-03-20,,trial,299,True,,2025-11-03 13:00:05.583118
1288,77,4,2025-09-01,,active,999,False,,2025-11-03 13:00:05.583118
1289,32,4,2025-04-05,,active,999,False,,2025-11-03 13:00:05.583118
1290,4,3,2025-03-28,2025-06-17,churned,299,True,Somebody also debate message.,2025-11-03 13:00:05.583118
1291,14,1,2025-03-25,2026-01-12,churned,0,False,Live different past customer radio fill by.,2025-11-03 13:00:05.583118
1292,3,2,2025-06-21,,active,99,True,,2025-11-03 13:00:05.583118
1293,8,2,2025-09-12,,trial,99,False,,2025-11-03 13:00:05.583118
1294,50,3,2025-02-27,,trial,299,True,,2025-11-03 13:00:05.583118
1295,49,1,2025-04-08,,active,0,False,,2025-11-03 13:00:05.583118
1296,19,2,2024-11-19,2025-11-09,churned,99,False,Office six after recent.,2025-11-03 13:00:05.583118
1297,96,1,2025-07-16,,active,0,False,,2025-11-03 13:00:05.583118
1298,36,1,2025-03-18,,active,0,True,,2025-11-03 13:00:05.583118
1299,66,4,2025-02-25,,active,999,False,,2025-11-03 13:00:05.583118
1300,55,2,2025-03-09,,active,99,False,,2025-11-03 13:00:05.583118
1301,79,2,2025-04-08,,active,99,True,,2025-11-03 13:00:05.583118
1302,95,2,2025-06-09,,active,99,False,,2025-11-03 13:00:05.583118
1303,89,2,2025-09-29,2026-08-22,cancelled,99,True,Hundred near detail.,2025-11-03 13:00:05.583118
1304,16,1,2025-07-06,,active,0,False,,2025-11-03 13:00:05.583118
1305,6,2,2024-12-30,,active,99,True,,2025-11-03 13:00:05.583118
1306,99,1,2025-02-06,,active,0,True,,2025-11-03 13:00:05.583118
1307,58,2,2025-08-07,,active,99,False,,2025-11-03 13:00:05.583118
1308,97,1,2025-02-14,,active,0,False,,2025-11-03 13:00:05.583118
1309,77,1,2024-12-17,,active,0,True,,2025-11-03 13:00:05.583118
1310,67,3,2025-06-15,,active,299,False,,2025-11-03 13:00:05.583118
1311,10,1,2025-05-10,,trial,0,False,,2025-11-03 13:00:05.583118
1312,36,2,2024-12-18,,active,99,False,,2025-11-03 13:00:05.583118
1313,70,4,2025-01-11,,active,999,True,,2025-11-03 13:00:05.583118
1314,56,2,2025-07-05,2025-12-17,cancelled,99,True,Provide walk vote she decision like.,2025-11-03 13:00:05.583118
1315,97,4,2025-07-29,,active,999,False,,2025-11-03 13:00:05.583118
1316,6,1,2025-08-04,,active,0,True,,2025-11-03 13:00:05.583118
1317,18,1,2025-04-05,,active,0,True,,2025-11-03 13:00:05.583118
1318,24,3,2025-03-11,,active,299,False,,2025-11-03 13:00:05.583118
1319,20,4,2025-02-13,2025-03-22,churned,999,True,Security throw unit eye really policy book indeed.,2025-11-03 13:00:05.583118
1320,63,4,2025-06-26,,active,999,True,,2025-11-03 13:00:05.583118
1321,37,4,2025-05-26,2026-02-19,cancelled,999,True,Will face perform public.,2025-11-03 13:00:05.583118
1322,77,1,2025-08-16,,active,0,True,,2025-11-03 13:00:05.583118
1323,78,1,2025-09-22,2025-12-18,churned,0,False,Dinner Congress military catch.,2025-11-03 13:00:05.583118
1324,45,3,2025-07-27,,active,299,True,,2025-11-03 13:00:05.583118
1325,5,1,2025-03-23,,active,0,False,,2025-11-03 13:00:05.583118
1326,24,2,2025-02-21,,trial,99,True,,2025-11-03 13:00:05.583118
1327,62,1,2025-08-31,,active,0,True,,2025-11-03 13:00:05.583118
1328,33,1,2025-05-08,,active,0,True,,2025-11-03 13:00:05.583118
1329,7,3,2025-07-16,,active,299,False,,2025-11-03 13:00:05.583118
1330,77,4,2025-08-19,,active,999,False,,2025-11-03 13:00:05.583118
1331,49,1,2024-12-18,,active,0,True,,2025-11-03 13:00:05.583118
1332,32,4,2025-04-18,,trial,999,False,,2025-11-03 13:00:05.583118
1333,7,4,2025-03-21,,active,999,False,,2025-11-03 13:00:05.583118
1334,20,2,2024-11-18,2025-03-17,churned,99,False,Buy process arrive should.,2025-11-03 13:00:05.583118
1335,92,2,2025-09-12,2025-12-09,cancelled,99,True,Start sense also or collection professional eat.,2025-11-03 13:00:05.583118
1336,87,1,2025-07-11,,active,0,True,,2025-11-03 13:00:05.583118
1337,56,3,2025-06-27,,active,299,False,,2025-11-03 13:00:05.583118
1338,70,4,2025-07-08,2025-12-20,churned,999,True,Can group I far with board.,2025-11-03 13:00:05.583118
1339,53,1,2024-11-04,,trial,0,False,,2025-11-03 13:00:05.583118
1340,20,2,2024-12-21,,active,99,True,,2025-11-03 13:00:05.583118
1341,12,2,2025-02-09,,active,99,True,,2025-11-03 13:00:05.583118
1342,26,4,2025-01-31,,active,999,False,,2025-11-03 13:00:05.583118
1343,5,2,2025-01-17,,active,99,True,,2025-11-03 13:00:05.583118
1344,41,2,2025-09-27,,active,99,False,,2025-11-03 13:00:05.583118
1345,33,2,2025-05-20,,active,99,False,,2025-11-03 13:00:05.583118
1346,92,2,2025-09-09,,active,99,False,,2025-11-03 13:00:05.583118
1347,42,1,2025-01-30,,active,0,False,,2025-11-03 13:00:05.583118
1348,38,3,2025-08-09,2025-12-24,cancelled,299,True,His play team challenge.,2025-11-03 13:00:05.583118
1349,90,3,2025-01-31,,active,299,False,,2025-11-03 13:00:05.583118
1350,2,1,2025-04-05,,active,0,False,,2025-11-03 13:00:05.583118
1351,91,1,2025-10-01,,active,0,True,,2025-11-03 13:00:05.583118
1352,20,4,2025-05-26,,trial,999,False,,2025-11-03 13:00:05.583118
1353,35,2,2025-09-22,,active,99,True,,2025-11-03 13:00:05.583118
1354,7,2,2025-04-27,,active,99,False,,2025-11-03 13:00:05.583118
1355,13,1,2024-12-16,,active,0,True,,2025-11-03 13:00:05.583118
1356,47,2,2025-01-05,,active,99,False,,2025-11-03 13:00:05.583118
1357,72,1,2024-12-02,,active,0,False,,2025-11-03 13:00:05.583118
1358,95,1,2025-09-08,,active,0,False,,2025-11-03 13:00:05.583118
1359,39,3,2025-09-20,,active,299,False,,2025-11-03 13:00:05.583118
1360,69,2,2025-01-18,2025-10-02,churned,99,False,Leg treat however meet.,2025-11-03 13:00:05.583118
